Fit_Name,fit_type,Tlow,Thigh,a,b,c,d,e,f,g,h,i
VESPEL_data,loglog,0.0703,3.032,0.005824856559276285,-0.013413132285890271,0.01056934414997736,-0.0012164732430542079,92.82513254975994,-94.25784836120599,31.75996207842562,-5.875725262290284,1.3887582365963116
