Fit Type,Low Temp,High Temp,Perc Err,a,b,c,d,e,f,g,h,i
polylog,4.000,300.000,2.0,0.00000e+00,-1.61720e-01,1.77866e+00,-8.11130e+00,1.97524e+01,-2.76450e+01,2.20960e+01,-8.19980e+00,8.94810e-01
