Fit Type,Low Temp,High Temp,Perc Err,a,b,c,d,e,f,g,h,i
NIST-1,4.000,300.000,0.5,7.91800e-02,1.09570e+00,-7.27700e-02,8.08400e-02,2.80300e-02,-9.46400e-02,4.17900e-02,-5.71000e-03,^
