Fit_Name,fit_type,Tlow,Thigh,a,b,c,d,e,f,g,h,i
Graphite_data,loglog,0.072,4.22,-4.4737358731070296e-05,0.0004666945260041015,0.00037037998136206155,0.0012112831677625357,-55.728686642956916,106.5542904917749,-65.29291647549626,11.364519317469933,3.641637373025912
Graphite_AGOT_data,loglog,0.072,4.22,-4.4737358731070296e-05,0.0004666945260041015,0.00037037998136206155,0.0012112831677625357,-55.728686642956916,106.5542904917749,-65.29291647549626,11.364519317469933,3.641637373025912
Graphite_POCOAXM5Q_data,loglog,0.063,3.25,5.623277594744779e-05,0.0003669168654699685,-0.0001437799566346223,0.0008388825497388379,-0.164725791658185,1.5392504889038892,1.3536181716616973,-2.9439054937171956,1.3685341139288822
Graphite_ExcelNIST5a,lowTextrapolate,0.15,1.0,300.0,0.01,1.76,0.0051,,,,,
Graphite_a_ExcelNIST5a,polylog,0.06,4.22,-2.69698,1.57311,0.610351,0.246304,-0.0584836,-0.0937299,-0.0266527,,
Graphite_brad_ExcelNIST5a,lowTextrapolate,0.1,5.0,5.0,0.01,1.2715,0.0075,,,,,
Graphite_p_ExcelNIST5a,polylog,0.06,4.22,-2.69559,1.57652,0.581122,0.208721,0.00357325,,,,
