Fit_Name,fit_type,Tlow,Thigh,a,b,c,d,e,f,g,h,i
Stainless_Steel_304_NIST,polylog,4.0,300.0,-0.0199,0.165,-0.4658,0.4256,0.2334,-0.626,0.2543,1.3982,-1.4087
Stainless_Steel_304_data,loglog,0.3846,1672.0,-6.159213689532441e-05,0.0013715425781973768,-0.004727883218583219,0.07719847751656383,0.22426624521367747,-1.6684174206954103,4.514138552590407,-3.1853011779673235,15.755110768539934
