Fit Type,Low Temp,High Temp,Perc Err,a,b,c,d,e,f,g,h,i
NIST-copperfit,4.000,300.000,1.0,3.20700e-03,1.28100e-03,-4.83100e-02,-2.04300e-02,2.95050e-01,1.38710e-01,-8.80680e-01,-4.74610e-01,2.21540e+00
