Fit_Name,fit_type,Tlow,Thigh,a,b,c,d,e,f,g,h,i
Polyurethane_1.99_lbft3_Freon_NIST,polylog,76.0,300.0,0.0,0.0,-37.1669,470.284,-2476.94,6950.1,-10956.7,9201.61,-3218.68
