Fit Type,Low Temp,High Temp,Perc Err,a,b,c,d,e,f,g,h,i
polylog,100.000,300.000,1.0,0.00e+00,1.96609e+01,-2.35635e+02,1.09029e+03,-2.21443e+03,7.78842e+02,4.59245e+03,-7.64266e+03,3.78843e+03
