Fit Type,Low Temp,High Temp,Perc Err,a,b,c,d,e,f,g,h,i
1.0,4.000,300.000,NIST-2,2.21540e+00,-4.74610e-01,-8.80680e-01,1.38710e-01,2.95050e-01,-2.04300e-02,-4.83100e-02,1.28100e-03,3.20700e-03
