Fit Type,Low Temp,High Temp,Perc Err,a,b,c,d,e,f,g,h,i
polylog,4.000,300.000,5.0,0.00000e+00,3.97000e-02,-6.90500e-01,4.49540e+00,-1.46630e+01,2.62720e+01,-2.60680e+01,1.37880e+01,-4.12360e+00
