Fit Type,Low Temp,High Temp,Perc Err,a,b,c,d,e,f,g,h,i
NIST-1,92.000,300.000,1.0,-1.37511e+03,3.74069e+03,-4.23847e+03,2.55933e+03,-8.68607e+02,1.57102e+02,-1.18296e+01,^,^
