Fit Type,Low Temp,High Temp,Perc Err,a,b,c,d,e,f,g,h,i
polylog,4.000,300.000,2.0,-3.57850e+00,2.08040e+01,-5.58260e+01,8.78120e+01,-8.35016e+01,4.90800e+01,-1.74348e+01,3.42770e+00,-2.86220e-01
