Fit Type,Low Temp,High Temp,Perc Err,a,b,c,d,e,f,g,h,i
NIST-copperfit,4.000,300.000,2.0,2.37970e+00,-4.91800e-01,-9.86150e-01,1.39420e-01,3.04750e-01,-1.97130e-02,-4.68970e-02,1.19690e-03,2.99880e-03
