Fit Type,Low Temp,High Temp,Perc Err,a,b,c,d,e,f,g,h,i
polylog,1.000,83.000,1.0,6.40331e-01,-6.34790e+00,2.61192e+01,-5.76546e+01,7.32476e+01,-5.31244e+01,2.05842e+01,-3.40668e+00,-1.37737e+00
