Fit Type,Low Temp,High Temp,Perc Err,a,b,c,d,e,f,g,h,i
polylog,6.000,275.000,2.0,0.00e+00,5.11150e-01,-5.72050e+00,2.67082e+01,-6.72088e+01,9.81690e+01,-8.34353e+01,3.94470e+01,-8.28921e+00
