Fit Type,Low Temp,High Temp,Perc Err,a,b,c,d,e,f,g,h,i
NIST-1,4.000,300.000,5.0,-2.64827e+00,8.80228e+00,-2.48998e+01,4.11625e+01,-3.98754e+01,2.31778e+01,-7.95635e+00,1.48806e+00,-1.17010e-01
