Fit Type,Low Temp,High Temp,Perc Err,a,b,c,d,e,f,g,h,i
NIST-copperfit,4.000,300.000,2.0,3.09640e-03,1.22260e-03,-5.17270e-02,-2.10500e-02,3.64440e-01,1.53620e-01,-1.27770e+00,-5.40740e-01,2.80750e+00
