Fit Type,Low Temp,High Temp,Perc Err,a,b,c,d,e,f,g,h,i
polylog,1.400,300.000,3.0,-2.70453e-01,3.11162e+00,-1.49418e+01,3.88932e+01,-5.96714e+01,5.48714e+01,-2.91929e+01,8.97074e+00,-2.39879e+00
