Fit_Name,fit_type,Tlow,Thigh,a,b,c,d,e,f,g,h,i
Graphite_AGOT_data,loglog,0.072,4.22,-4.4737358731070296e-05,0.0004666945260041015,0.00037037998136206155,0.0012112831677625357,-55.728686642956916,106.5542904917749,-65.29291647549626,11.364519317469933,3.641637373025912
