Fit_Name,fit_type,Tlow,Thigh,a,b,c,d,e,f,g,h,i
Torlon_data,loglog,0.303,2.977,0.01791484598921186,-0.041048434647933944,0.03595338688810955,-0.004732789561733076,685.3898427654024,-682.3721997186492,212.26767010430032,-21.933643326052085,1.2622465706854007
