Fit Type,Low Temp,High Temp,Perc Err,a,b,c,d,e,f,g,h,i
polylog,84.000,300.000,2.0,0.00000e+00,0.00000e+00,3.79003e+01,-4.75700e+02,2.47533e+03,-6.83207e+03,1.05427e+04,-8.61664e+03,2.90991e+03
