Fit Type,Low Temp,High Temp,Perc Err,a,b,c,d,e,f,g,h,i
1.0,80.000,300.000,NIST-1,-2.14158e+03,4.63974e+03,-3.24941e+03,5.17242e+01,1.10198e+03,-6.13856e+02,1.41143e+02,-1.23133e+01,0.00000e+00
