Thermal Conductivity of Some Amorphous Dielectric Solids Below 1°K,A. C. Anderson-- W. Reese-- J. C. Wheatley,"AIP Publishing: Rev. Sci. Instrum. 34, 1386–1390 (1963)"
T(K),k(W/m/K),k/T
1.24E-01,3.33E-05,2.70E-04
1.40E-01,3.51E-05,2.50E-04
1.33E-01,5.54E-05,4.16E-04
2.02E-01,9.60E-05,4.76E-04
2.14E-01,1.02E-04,4.74E-04
2.19E-01,1.45E-04,6.64E-04
