Fit Type,Low Temp,High Temp,Perc Err,a,b,c,d,e,f,g,h,i
NIST-1,5.000,116.000,1.5,2.10350e-02,-1.01835e+00,4.54083e+00,-5.03374e+00,3.20536e+00,-1.12933e+00,1.74057e-01,-3.81510e-03,^
