Fit Type,Low Temp,High Temp,Perc Err,a,b,c,d,e,f,g,h,i
polylog,33.000,300.000,2.0,0.00e+00,9.39680e+00,-1.32524e+02,7.97037e+02,-2.64991e+03,5.26011e+03,-6.23429e+03,4.08602e+03,-1.14545e+03
