Fit Type,Low Temp,High Temp,Perc Err,a,b,c,d,e,f,g,h,i
polylog,76.000,300.000,2.0,0.00e+00,0.00e+00,-3.71669e+01,4.70284e+02,-2.47694e+03,6.95010e+03,-1.09567e+04,9.20161e+03,-3.21868e+03
