Fit Type,Low Temp,High Temp,Perc Err,a,b,c,d,e,f,g,h,i
NIST-1,23.000,300.000,2.0,-5.10788e+03,1.92404e+04,-3.07891e+04,2.71348e+04,-1.42264e+04,4.43822e+03,-7.63078e+02,5.57966e+01,^
