Fit_Name,fit_type,Tlow,Thigh,a,b,c,d,e,f,g,h,i
CFRP_DPP_data,loglog,0.10359869166666666,4.02,0.027573011751218013,-0.05793552637797331,0.0380858504702927,-0.0012133264037386354,6.895044067238316,-9.635841074871957,4.801709482596769,-2.6672369532078894,1.2319899006866022
