Fit_Name,fit_type,Tlow,Thigh,a,b,c,d,e,f,g,h,i
Nickel_Steel_Fe_2.25_Ni_NIST,polylog,4.0,300.0,-0.28622,3.4277,-17.4348,49.08,-83.5016,87.812,-55.826,20.804,-3.5785
Nickel_Steel_Fe_3.25_Ni_NIST,polylog,4.0,300.0,0.0,-0.16172,1.77866,-8.1113,19.7524,-27.645,22.096,-8.1998,0.89481
Nickel_Steel_Fe_5.0_Ni_NIST,polylog,4.0,300.0,0.0,-0.041207,0.43223,-1.8653,4.2337,-5.4589,3.9379,-0.33593,-0.57245
Nickel_Steel_Fe_9.0_Ni_NIST,polylog,4.0,300.0,0.0,-0.0657884,0.743643,-3.51482,8.89066,-12.9153,10.6547,-3.48735,-0.0712785
