Fit_Name,fit_type,Tlow,Thigh,a,b,c,d,e,f,g,h,i
PVC_3.5_lbft3_CO2_NIST,polylog,125.0,300.0,0.0,-23.3193,255.773,-1028.33,1459.99,1572.9,-7920.09,9690.59,-4123.51
