Fit_Name,fit_type,Tlow,Thigh,a,b,c,d,e,f,g,h,i
Polystyrene_1.99_lbft3_Freon_NIST,polylog,90.0,300.0,1.36067,-20.6301,119.59,-294.262,12.801,1649.67,-3940.24,3984.7,-1557.5
