Fit Type,Low Temp,High Temp,Perc Err,a,b,c,d,e,f,g,h,i
polylog,92.000,300.000,1.0,0.00000e+00,0.00000e+00,-1.18296e+01,1.57102e+02,-8.68607e+02,2.55933e+03,-4.23847e+03,3.74069e+03,-1.37511e+03
