Fit Type,Low Temp,High Temp,Perc Err,a,b,c,d,e,f,g,h,i
polylog,92.000,300.000,1.5,0.00000e+00,5.59956e+00,-6.52253e+01,2.89844e+02,-5.41904e+02,3.98450e+01,1.47051e+03,-2.19185e+03,1.03533e+03
