Fit Type,Low Temp,High Temp,Perc Err,a,b,c,d,e,f,g,h,i
polylog,38.000,300.000,1.0,0.00000e+00,-6.19597e+00,8.74249e+01,-5.24309e+02,1.73172e+03,-3.40037e+03,3.96707e+03,-2.54363e+03,6.89532e+02
