Fit Type,Low Temp,High Temp,Perc Err,a,b,c,d,e,f,g,h,i
polylog,4.000,300.000,1.0,0.00e+00,6.73360e-02,-7.72950e-01,3.68730e+00,-9.39770e+00,1.36120e+01,-1.11120e+01,5.75100e+00,-9.09330e-01
