Fit Type,Low Temp,High Temp,Perc Err,a,b,c,d,e,f,g,h,i
polylog,2.000,373.000,3.0,1.26814e+00,-1.56910e+01,8.12666e+01,-2.28838e+02,3.81438e+02,-3.84504e+02,2.28574e+02,-7.21307e+01,1.07826e+01
