Fit Type,Low Temp,High Temp,Perc Err,a,b,c,d,e,f,g,h,i
polylog,88.000,300.000,1.5,0.00e+00,0.00e+00,3.45351e+01,-4.62538e+02,2.57731e+03,-7.64758e+03,1.27451e+04,-1.13100e+04,4.17245e+03
