THERMAL CONDUCTIVITY TESTS OF FIVE BRASS SUPERLOY RODS,A. B. Epple-- J. R. Akerman,ENGINEERING RESEARCH INSTITUTE THE UNIVERSITY OF MICHIGAN ANN ARBOR 1957
T(K),k(W/m/K),k/T
2.90E+02,7.35E-01,2.54E-03
2.98E+02,7.41E-01,2.49E-03
3.07E+02,7.83E-01,2.55E-03
3.19E+02,8.13E-01,2.55E-03
3.34E+02,7.84E-01,2.35E-03
3.55E+02,8.19E-01,2.30E-03
3.85E+02,8.40E-01,2.18E-03
4.26E+02,8.81E-01,2.07E-03
