Material Name,Fit Type,Low Temp,High Temp,Perc Err,a,b,c,d,e,f,g,h,i
NIST_fit,polylog,88.000,300.000,3.0,4.81540e+03,-1.29696e+04,1.45208e+04,-8.65416e+03,2.89571e+03,-5.15727e+02,3.81922e+01,0.00e+00,0.00e+00
