Fit Type,Low Temp,High Temp,Perc Err,a,b,c,d,e,f,g,h,i
2.0,4.000,300.000,NIST-1,-2.61350e+00,2.32390e+00,-4.75860e+00,7.16020e+00,-4.91550e+00,1.63240e+00,-2.50700e-01,1.31000e-02,0.00000e+00
