Fit_Name,fit_type,Tlow,Thigh,a,b,c,d,e,f,g,h,i
Ketron_data,loglog,0.298,2.851,0.00292653784295206,-0.010701662484806569,0.012018571061701473,-0.0007080759368197046,2411.486876118849,-3053.547565668681,1285.242471275882,-181.8726638979218,2.2081765847167514
