Fit Type,Low Temp,High Temp,Perc Err,a,b,c,d,e,f,g,h,i
2.0,4.000,300.000,NIST-1,-7.12785e-02,-3.48735e+00,1.06547e+01,-1.29153e+01,8.89066e+00,-3.51482e+00,7.43643e-01,-6.57884e-02,0.00000e+00
