Fit Type,Low Temp,High Temp,Perc Err,a,b,c,d,e,f,g,h,i
2.0,33.000,300.000,NIST-1,-1.14545e+03,4.08602e+03,-6.23429e+03,5.26011e+03,-2.64991e+03,7.97037e+02,-1.32524e+02,9.39680e+00,0.00000e+00
